time_s,x_m,y_m,theta_rad,target_x_m,target_y_m,distance_to_target_m,accumulated_distance_m,is_colliding
73.31,0.5480,-0.2651,0.0198,1.2500,-0.2500,0.7021,2.6604,0
73.34,0.5493,-0.2651,0.0223,1.2500,-0.2500,0.7009,2.6616,0
73.38,0.5506,-0.2651,0.0223,1.2500,-0.2500,0.6996,2.6629,0
73.41,0.5518,-0.2651,0.0223,1.2500,-0.2500,0.6983,2.6642,0
73.44,0.5531,-0.2650,0.0223,1.2500,-0.2500,0.6970,2.6655,0
73.47,0.5544,-0.2650,0.0223,1.2500,-0.2500,0.6957,2.6668,0
73.50,0.5557,-0.2650,0.0223,1.2500,-0.2500,0.6945,2.6681,0
73.54,0.5570,-0.2649,0.0223,1.2500,-0.2500,0.6932,2.6694,0
73.57,0.5583,-0.2649,0.0223,1.2500,-0.2500,0.6919,2.6706,0
73.60,0.5596,-0.2649,0.0223,1.2500,-0.2500,0.6906,2.6719,0
73.63,0.5608,-0.2649,0.0223,1.2500,-0.2500,0.6893,2.6732,0
73.66,0.5621,-0.2648,0.0223,1.2500,-0.2500,0.6880,2.6745,0
73.70,0.5634,-0.2648,0.0198,1.2500,-0.2500,0.6868,2.6757,0
73.73,0.5646,-0.2648,0.0198,1.2500,-0.2500,0.6855,2.6770,0
73.76,0.5659,-0.2648,0.0198,1.2500,-0.2500,0.6842,2.6783,0
73.79,0.5672,-0.2647,0.0198,1.2500,-0.2500,0.6829,2.6796,0
73.82,0.5685,-0.2647,0.0198,1.2500,-0.2500,0.6817,2.6809,0
73.86,0.5697,-0.2647,0.0223,1.2500,-0.2500,0.6804,2.6821,0
73.89,0.5710,-0.2647,0.0223,1.2500,-0.2500,0.6791,2.6834,0
73.92,0.5723,-0.2646,0.0223,1.2500,-0.2500,0.6779,2.6847,0
73.95,0.5736,-0.2646,0.0223,1.2500,-0.2500,0.6766,2.6860,0
73.98,0.5749,-0.2646,0.0223,1.2500,-0.2500,0.6753,2.6873,0
74.02,0.5762,-0.2645,0.0223,1.2500,-0.2500,0.6740,2.6885,0
74.05,0.5775,-0.2645,0.0223,1.2500,-0.2500,0.6727,2.6898,0
74.08,0.5787,-0.2645,0.0223,1.2500,-0.2500,0.6714,2.6911,0
74.11,0.5800,-0.2645,0.0223,1.2500,-0.2500,0.6701,2.6924,0
74.14,0.5813,-0.2644,0.0223,1.2500,-0.2500,0.6688,2.6937,0
74.18,0.5826,-0.2644,0.0223,1.2500,-0.2500,0.6676,2.6950,0
74.21,0.5839,-0.2644,0.0223,1.2500,-0.2500,0.6663,2.6963,0
74.24,0.5851,-0.2643,0.0198,1.2500,-0.2500,0.6650,2.6975,0
74.27,0.5864,-0.2643,0.0198,1.2500,-0.2500,0.6638,2.6988,0
74.30,0.5877,-0.2643,0.0198,1.2500,-0.2500,0.6625,2.7001,0
74.34,0.5890,-0.2643,0.0198,1.2500,-0.2500,0.6612,2.7014,0
74.37,0.5902,-0.2642,0.0223,1.2500,-0.2500,0.6600,2.7026,0
74.40,0.5915,-0.2642,0.0223,1.2500,-0.2500,0.6587,2.7039,0
74.43,0.5928,-0.2642,0.0223,1.2500,-0.2500,0.6574,2.7051,0
74.46,0.5941,-0.2642,0.0223,1.2500,-0.2500,0.6561,2.7064,0
74.50,0.5953,-0.2641,0.0223,1.2500,-0.2500,0.6548,2.7077,0
74.53,0.5966,-0.2641,0.0223,1.2500,-0.2500,0.6535,2.7090,0
74.56,0.5979,-0.2641,0.0223,1.2500,-0.2500,0.6522,2.7103,0
74.59,0.5992,-0.2640,0.0223,1.2500,-0.2500,0.6509,2.7116,0
74.62,0.6005,-0.2640,0.0223,1.2500,-0.2500,0.6497,2.7129,0
74.66,0.6018,-0.2640,0.0223,1.2500,-0.2500,0.6484,2.7142,0
74.69,0.6031,-0.2639,0.0223,1.2500,-0.2500,0.6471,2.7154,0
74.72,0.6044,-0.2639,0.0223,1.2500,-0.2500,0.6458,2.7167,0
74.75,0.6056,-0.2639,0.0198,1.2500,-0.2500,0.6446,2.7180,0
74.78,0.6069,-0.2639,0.0198,1.2500,-0.2500,0.6433,2.7192,0
74.82,0.6081,-0.2638,0.0198,1.2500,-0.2500,0.6420,2.7205,0
74.85,0.6094,-0.2638,0.0198,1.2500,-0.2500,0.6407,2.7218,0
74.88,0.6107,-0.2638,0.0198,1.2500,-0.2500,0.6394,2.7231,0
74.91,0.6119,-0.2638,0.0223,1.2500,-0.2500,0.6382,2.7243,0
74.94,0.6132,-0.2637,0.0223,1.2500,-0.2500,0.6369,2.7256,0
74.98,0.6145,-0.2637,0.0223,1.2500,-0.2500,0.6356,2.7269,0
75.01,0.6158,-0.2637,0.0223,1.2500,-0.2500,0.6343,2.7282,0
75.04,0.6171,-0.2637,0.0223,1.2500,-0.2500,0.6331,2.7295,0
75.07,0.6184,-0.2636,0.0223,1.2500,-0.2500,0.6318,2.7308,0
75.10,0.6197,-0.2636,0.0223,1.2500,-0.2500,0.6305,2.7321,0
75.14,0.6210,-0.2636,0.0223,1.2500,-0.2500,0.6292,2.7333,0
75.17,0.6222,-0.2635,0.0223,1.2500,-0.2500,0.6279,2.7346,0
75.20,0.6235,-0.2635,0.0223,1.2500,-0.2500,0.6266,2.7359,0
75.23,0.6248,-0.2635,0.0223,1.2500,-0.2500,0.6253,2.7372,0
75.26,0.6261,-0.2635,0.0223,1.2500,-0.2500,0.6240,2.7385,0
75.30,0.6273,-0.2634,0.0198,1.2500,-0.2500,0.6228,2.7397,0
75.33,0.6286,-0.2634,0.0198,1.2500,-0.2500,0.6215,2.7410,0
75.36,0.6299,-0.2634,0.0198,1.2500,-0.2500,0.6202,2.7423,0
75.39,0.6312,-0.2633,0.0198,1.2500,-0.2500,0.6190,2.7436,0
75.42,0.6324,-0.2633,0.0223,1.2500,-0.2500,0.6177,2.7448,0
75.46,0.6337,-0.2633,0.0223,1.2500,-0.2500,0.6164,2.7461,0
75.49,0.6350,-0.2633,0.0223,1.2500,-0.2500,0.6152,2.7474,0
75.52,0.6363,-0.2632,0.0223,1.2500,-0.2500,0.6139,2.7487,0
75.55,0.6376,-0.2632,0.0223,1.2500,-0.2500,0.6126,2.7500,0
75.58,0.6388,-0.2632,0.0223,1.2500,-0.2500,0.6113,2.7512,0
75.62,0.6401,-0.2632,0.0223,1.2500,-0.2500,0.6100,2.7525,0
75.65,0.6414,-0.2631,0.0223,1.2500,-0.2500,0.6087,2.7538,0
75.68,0.6427,-0.2631,0.0223,1.2500,-0.2500,0.6074,2.7551,0
75.71,0.6440,-0.2631,0.0223,1.2500,-0.2500,0.6061,2.7564,0
75.74,0.6453,-0.2630,0.0223,1.2500,-0.2500,0.6049,2.7577,0
75.78,0.6466,-0.2630,0.0223,1.2500,-0.2500,0.6036,2.7590,0
75.81,0.6478,-0.2630,0.0198,1.2500,-0.2500,0.6023,2.7602,0
75.84,0.6491,-0.2630,0.0198,1.2500,-0.2500,0.6011,2.7615,0
75.87,0.6504,-0.2629,0.0198,1.2500,-0.2500,0.5998,2.7628,0
75.90,0.6517,-0.2629,0.0198,1.2500,-0.2500,0.5985,2.7640,0
75.94,0.6529,-0.2629,0.0198,1.2500,-0.2500,0.5972,2.7653,0
75.97,0.6542,-0.2629,0.0223,1.2500,-0.2500,0.5960,2.7666,0
76.00,0.6554,-0.2628,0.0223,1.2500,-0.2500,0.5947,2.7678,0
76.03,0.6567,-0.2628,0.0223,1.2500,-0.2500,0.5934,2.7691,0
76.06,0.6580,-0.2628,0.0223,1.2500,-0.2500,0.5921,2.7704,0
76.10,0.6593,-0.2627,0.0223,1.2500,-0.2500,0.5908,2.7717,0
76.13,0.6606,-0.2627,0.0223,1.2500,-0.2500,0.5895,2.7730,0
76.16,0.6619,-0.2627,0.0223,1.2500,-0.2500,0.5883,2.7743,0
76.19,0.6632,-0.2627,0.0223,1.2500,-0.2500,0.5870,2.7756,0
76.22,0.6645,-0.2626,0.0223,1.2500,-0.2500,0.5857,2.7769,0
76.26,0.6657,-0.2626,0.0223,1.2500,-0.2500,0.5844,2.7781,0
76.29,0.6670,-0.2626,0.0223,1.2500,-0.2500,0.5831,2.7794,0
76.32,0.6683,-0.2625,0.0198,1.2500,-0.2500,0.5819,2.7807,0
76.35,0.6695,-0.2625,0.0198,1.2500,-0.2500,0.5806,2.7819,0
76.38,0.6708,-0.2625,0.0198,1.2500,-0.2500,0.5793,2.7832,0
76.42,0.6721,-0.2625,0.0198,1.2500,-0.2500,0.5780,2.7845,0
76.45,0.6734,-0.2624,0.0198,1.2500,-0.2500,0.5767,2.7858,0
76.48,0.6746,-0.2624,0.0223,1.2500,-0.2500,0.5755,2.7870,0
76.51,0.6759,-0.2624,0.0223,1.2500,-0.2500,0.5742,2.7883,0
76.54,0.6772,-0.2624,0.0223,1.2500,-0.2500,0.5729,2.7896,0
76.58,0.6785,-0.2623,0.0223,1.2500,-0.2500,0.5716,2.7909,0
76.61,0.6798,-0.2623,0.0223,1.2500,-0.2500,0.5704,2.7922,0
76.64,0.6811,-0.2623,0.0223,1.2500,-0.2500,0.5691,2.7935,0
76.67,0.6823,-0.2622,0.0223,1.2500,-0.2500,0.5678,2.7948,0
76.70,0.6836,-0.2622,0.0223,1.2500,-0.2500,0.5665,2.7960,0
76.74,0.6849,-0.2622,0.0223,1.2500,-0.2500,0.5652,2.7973,0
76.77,0.6862,-0.2622,0.0223,1.2500,-0.2500,0.5639,2.7986,0
76.80,0.6875,-0.2621,0.0223,1.2500,-0.2500,0.5626,2.7999,0
76.83,0.6888,-0.2621,0.0223,1.2500,-0.2500,0.5613,2.8012,0
76.86,0.6900,-0.2621,0.0198,1.2500,-0.2500,0.5601,2.8024,0
76.90,0.6913,-0.2620,0.0198,1.2500,-0.2500,0.5588,2.8037,0
76.93,0.6926,-0.2620,0.0198,1.2500,-0.2500,0.5575,2.8050,0
76.96,0.6939,-0.2620,0.0198,1.2500,-0.2500,0.5563,2.8063,0
76.99,0.6952,-0.2620,0.0198,1.2500,-0.2500,0.5550,2.8076,0
77.02,0.6964,-0.2619,0.0223,1.2500,-0.2500,0.5537,2.8088,0
77.06,0.6977,-0.2619,0.0223,1.2500,-0.2500,0.5525,2.8101,0
77.09,0.6990,-0.2619,0.0223,1.2500,-0.2500,0.5512,2.8114,0
77.12,0.7002,-0.2619,0.0223,1.2500,-0.2500,0.5499,2.8126,0
77.15,0.7015,-0.2618,0.0223,1.2500,-0.2500,0.5486,2.8139,0
77.18,0.7028,-0.2618,0.0223,1.2500,-0.2500,0.5473,2.8152,0
77.22,0.7041,-0.2618,0.0223,1.2500,-0.2500,0.5460,2.8165,0
77.25,0.7054,-0.2617,0.0223,1.2500,-0.2500,0.5447,2.8178,0
77.28,0.7067,-0.2617,0.0223,1.2500,-0.2500,0.5435,2.8191,0
77.31,0.7080,-0.2617,0.0223,1.2500,-0.2500,0.5422,2.8204,0
77.34,0.7092,-0.2617,0.0223,1.2500,-0.2500,0.5409,2.8217,0
77.38,0.7105,-0.2616,0.0198,1.2500,-0.2500,0.5397,2.8229,0
77.41,0.7118,-0.2616,0.0198,1.2500,-0.2500,0.5384,2.8242,0
77.44,0.7130,-0.2616,0.0198,1.2500,-0.2500,0.5371,2.8255,0
77.47,0.7143,-0.2616,0.0198,1.2500,-0.2500,0.5358,2.8267,0
77.50,0.7156,-0.2615,0.0198,1.2500,-0.2500,0.5345,2.8280,0
77.54,0.7168,-0.2615,0.0223,1.2500,-0.2500,0.5333,2.8293,0
77.57,0.7181,-0.2615,0.0223,1.2500,-0.2500,0.5320,2.8305,0
77.60,0.7194,-0.2614,0.0223,1.2500,-0.2500,0.5307,2.8318,0
77.63,0.7207,-0.2614,0.0223,1.2500,-0.2500,0.5294,2.8331,0
77.66,0.7220,-0.2614,0.0223,1.2500,-0.2500,0.5281,2.8344,0
77.70,0.7233,-0.2614,0.0223,1.2500,-0.2500,0.5268,2.8357,0
77.73,0.7246,-0.2613,0.0223,1.2500,-0.2500,0.5256,2.8370,0
77.76,0.7259,-0.2613,0.0223,1.2500,-0.2500,0.5243,2.8383,0
77.79,0.7271,-0.2613,0.0223,1.2500,-0.2500,0.5230,2.8396,0
77.82,0.7284,-0.2612,0.0223,1.2500,-0.2500,0.5217,2.8408,0
77.86,0.7297,-0.2612,0.0223,1.2500,-0.2500,0.5204,2.8421,0
77.89,0.7310,-0.2612,0.0223,1.2500,-0.2500,0.5191,2.8434,0
77.92,0.7322,-0.2612,0.0198,1.2500,-0.2500,0.5179,2.8446,0
77.95,0.7335,-0.2611,0.0198,1.2500,-0.2500,0.5166,2.8459,0
77.98,0.7348,-0.2611,0.0198,1.2500,-0.2500,0.5153,2.8472,0
78.02,0.7361,-0.2611,0.0198,1.2500,-0.2500,0.5140,2.8485,0
78.05,0.7374,-0.2611,0.0198,1.2500,-0.2500,0.5127,2.8498,0
78.08,0.7386,-0.2610,0.0223,1.2500,-0.2500,0.5115,2.8510,0
78.11,0.7399,-0.2610,0.0223,1.2500,-0.2500,0.5102,2.8523,0
78.14,0.7412,-0.2610,0.0223,1.2500,-0.2500,0.5089,2.8536,0
78.18,0.7425,-0.2610,0.0223,1.2500,-0.2500,0.5077,2.8549,0
78.21,0.7437,-0.2609,0.0223,1.2500,-0.2500,0.5064,2.8562,0
78.24,0.7450,-0.2609,0.0223,1.2500,-0.2500,0.5051,2.8574,0
78.27,0.7463,-0.2609,0.0223,1.2500,-0.2500,0.5038,2.8587,0
78.30,0.7476,-0.2608,0.0223,1.2500,-0.2500,0.5025,2.8600,0
78.34,0.7489,-0.2608,0.0223,1.2500,-0.2500,0.5012,2.8613,0
78.37,0.7502,-0.2608,0.0223,1.2500,-0.2500,0.4999,2.8626,0
78.40,0.7515,-0.2607,0.0223,1.2500,-0.2500,0.4986,2.8639,0
78.43,0.7527,-0.2607,0.0198,1.2500,-0.2500,0.4974,2.8651,0
78.46,0.7540,-0.2607,0.0198,1.2500,-0.2500,0.4961,2.8664,0
78.50,0.7553,-0.2607,0.0198,1.2500,-0.2500,0.4949,2.8677,0
78.53,0.7566,-0.2606,0.0198,1.2500,-0.2500,0.4936,2.8690,0
78.56,0.7578,-0.2606,0.0198,1.2500,-0.2500,0.4923,2.8703,0
78.59,0.7591,-0.2606,0.0223,1.2500,-0.2500,0.4911,2.8715,0
78.62,0.7603,-0.2606,0.0223,1.2500,-0.2500,0.4898,2.8728,0
78.66,0.7616,-0.2605,0.0223,1.2500,-0.2500,0.4885,2.8741,0
78.69,0.7629,-0.2605,0.0223,1.2500,-0.2500,0.4872,2.8753,0
78.72,0.7642,-0.2605,0.0223,1.2500,-0.2500,0.4859,2.8766,0
78.75,0.7655,-0.2605,0.0223,1.2500,-0.2500,0.4846,2.8779,0
78.78,0.7668,-0.2604,0.0223,1.2500,-0.2500,0.4833,2.8792,0
78.82,0.7681,-0.2604,0.0223,1.2500,-0.2500,0.4820,2.8805,0
78.85,0.7694,-0.2604,0.0223,1.2500,-0.2500,0.4808,2.8818,0
78.88,0.7706,-0.2603,0.0223,1.2500,-0.2500,0.4795,2.8831,0
78.91,0.7719,-0.2603,0.0223,1.2500,-0.2500,0.4782,2.8844,0
78.94,0.7732,-0.2603,0.0223,1.2500,-0.2500,0.4769,2.8856,0
78.98,0.7744,-0.2603,0.0198,1.2500,-0.2500,0.4757,2.8869,0
79.01,0.7757,-0.2602,0.0198,1.2500,-0.2500,0.4744,2.8882,0
79.04,0.7770,-0.2602,0.0198,1.2500,-0.2500,0.4731,2.8894,0
79.07,0.7783,-0.2602,0.0198,1.2500,-0.2500,0.4718,2.8907,0
79.10,0.7796,-0.2602,0.0198,1.2500,-0.2500,0.4705,2.8920,0
79.14,0.7808,-0.2601,0.0223,1.2500,-0.2500,0.4693,2.8932,0
79.17,0.7821,-0.2601,0.0223,1.2500,-0.2500,0.4680,2.8945,0
79.20,0.7834,-0.2601,0.0223,1.2500,-0.2500,0.4667,2.8958,0
79.23,0.7847,-0.2600,0.0223,1.2500,-0.2500,0.4654,2.8971,0
79.26,0.7860,-0.2600,0.0223,1.2500,-0.2500,0.4641,2.8984,0
79.30,0.7872,-0.2600,0.0223,1.2500,-0.2500,0.4629,2.8997,0
79.33,0.7885,-0.2600,0.0223,1.2500,-0.2500,0.4616,2.9010,0
79.36,0.7898,-0.2599,0.0223,1.2500,-0.2500,0.4603,2.9023,0
79.39,0.7911,-0.2599,0.0223,1.2500,-0.2500,0.4590,2.9035,0
79.42,0.7924,-0.2599,0.0223,1.2500,-0.2500,0.4577,2.9048,0
79.46,0.7937,-0.2598,0.0223,1.2500,-0.2500,0.4564,2.9061,0
79.49,0.7950,-0.2598,0.0223,1.2500,-0.2500,0.4551,2.9074,0
79.52,0.7962,-0.2598,0.0198,1.2500,-0.2500,0.4539,2.9086,0
79.55,0.7975,-0.2598,0.0198,1.2500,-0.2500,0.4526,2.9099,0
79.58,0.7988,-0.2597,0.0198,1.2500,-0.2500,0.4513,2.9112,0
79.62,0.8001,-0.2597,0.0198,1.2500,-0.2500,0.4500,2.9125,0
79.65,0.8013,-0.2597,0.0223,1.2500,-0.2500,0.4488,2.9137,0
79.68,0.8026,-0.2597,0.0223,1.2500,-0.2500,0.4475,2.9150,0
79.71,0.8039,-0.2596,0.0223,1.2500,-0.2500,0.4463,2.9163,0
79.74,0.8051,-0.2596,0.0223,1.2500,-0.2500,0.4450,2.9176,0
79.78,0.8064,-0.2596,0.0223,1.2500,-0.2500,0.4437,2.9189,0
79.81,0.8077,-0.2595,0.0223,1.2500,-0.2500,0.4424,2.9201,0
79.84,0.8090,-0.2595,0.0223,1.2500,-0.2500,0.4411,2.9214,0
79.87,0.8103,-0.2595,0.0223,1.2500,-0.2500,0.4398,2.9227,0
79.90,0.8116,-0.2595,0.0223,1.2500,-0.2500,0.4385,2.9240,0
79.94,0.8129,-0.2594,0.0223,1.2500,-0.2500,0.4372,2.9253,0
79.97,0.8141,-0.2594,0.0223,1.2500,-0.2500,0.4360,2.9266,0
80.00,0.8154,-0.2594,0.0223,1.2500,-0.2500,0.4347,2.9279,0
80.03,0.8167,-0.2593,0.0198,1.2500,-0.2500,0.4334,2.9291,0
80.06,0.8179,-0.2593,0.0198,1.2500,-0.2500,0.4322,2.9304,0
80.10,0.8192,-0.2593,0.0198,1.2500,-0.2500,0.4309,2.9317,0
80.13,0.8205,-0.2593,0.0198,1.2500,-0.2500,0.4296,2.9330,0
80.16,0.8218,-0.2592,0.0198,1.2500,-0.2500,0.4283,2.9342,0
80.19,0.8230,-0.2592,0.0223,1.2500,-0.2500,0.4271,2.9355,0
80.22,0.8243,-0.2592,0.0223,1.2500,-0.2500,0.4258,2.9368,0
80.26,0.8256,-0.2592,0.0223,1.2500,-0.2500,0.4245,2.9380,0
80.29,0.8269,-0.2591,0.0223,1.2500,-0.2500,0.4232,2.9393,0
80.32,0.8282,-0.2591,0.0223,1.2500,-0.2500,0.4219,2.9406,0
80.35,0.8295,-0.2591,0.0223,1.2500,-0.2500,0.4206,2.9419,0
80.38,0.8308,-0.2590,0.0223,1.2500,-0.2500,0.4193,2.9432,0
80.42,0.8320,-0.2590,0.0223,1.2500,-0.2500,0.4181,2.9445,0
80.45,0.8333,-0.2590,0.0223,1.2500,-0.2500,0.4168,2.9458,0
80.48,0.8346,-0.2590,0.0223,1.2500,-0.2500,0.4155,2.9471,0
80.51,0.8359,-0.2589,0.0223,1.2500,-0.2500,0.4142,2.9483,0
80.54,0.8371,-0.2589,0.0198,1.2500,-0.2500,0.4130,2.9496,0
80.58,0.8384,-0.2589,0.0198,1.2500,-0.2500,0.4117,2.9508,0
80.61,0.8397,-0.2589,0.0198,1.2500,-0.2500,0.4104,2.9521,0
80.64,0.8410,-0.2588,0.0198,1.2500,-0.2500,0.4091,2.9534,0
80.67,0.8423,-0.2588,0.0198,1.2500,-0.2500,0.4078,2.9547,0
80.70,0.8435,-0.2588,0.0223,1.2500,-0.2500,0.4066,2.9559,0
80.74,0.8448,-0.2587,0.0223,1.2500,-0.2500,0.4053,2.9572,0
80.77,0.8461,-0.2587,0.0223,1.2500,-0.2500,0.4040,2.9585,0
80.80,0.8474,-0.2587,0.0223,1.2500,-0.2500,0.4027,2.9598,0
80.83,0.8486,-0.2587,0.0223,1.2500,-0.2500,0.4015,2.9611,0
80.86,0.8499,-0.2586,0.0223,1.2500,-0.2500,0.4002,2.9624,0
80.90,0.8512,-0.2586,0.0223,1.2500,-0.2500,0.3989,2.9637,0
80.93,0.8525,-0.2586,0.0223,1.2500,-0.2500,0.3976,2.9649,0
80.96,0.8538,-0.2585,0.0223,1.2500,-0.2500,0.3963,2.9662,0
80.99,0.8551,-0.2585,0.0223,1.2500,-0.2500,0.3950,2.9675,0
81.02,0.8564,-0.2585,0.0223,1.2500,-0.2500,0.3937,2.9688,0
81.06,0.8577,-0.2585,0.0223,1.2500,-0.2500,0.3924,2.9701,0
81.09,0.8589,-0.2584,0.0198,1.2500,-0.2500,0.3912,2.9713,0
81.12,0.8602,-0.2584,0.0198,1.2500,-0.2500,0.3899,2.9726,0
81.15,0.8614,-0.2584,0.0198,1.2500,-0.2500,0.3886,2.9739,0
81.18,0.8627,-0.2584,0.0198,1.2500,-0.2500,0.3874,2.9752,0
81.22,0.8640,-0.2583,0.0223,1.2500,-0.2500,0.3861,2.9764,0
81.25,0.8652,-0.2583,0.0223,1.2500,-0.2500,0.3848,2.9777,0
81.28,0.8665,-0.2583,0.0223,1.2500,-0.2500,0.3836,2.9790,0
81.31,0.8678,-0.2582,0.0223,1.2500,-0.2500,0.3823,2.9803,0
81.34,0.8691,-0.2582,0.0223,1.2500,-0.2500,0.3810,2.9816,0
81.38,0.8704,-0.2582,0.0223,1.2500,-0.2500,0.3797,2.9828,0
81.41,0.8717,-0.2582,0.0223,1.2500,-0.2500,0.3784,2.9841,0
81.44,0.8730,-0.2581,0.0223,1.2500,-0.2500,0.3771,2.9854,0
81.47,0.8743,-0.2581,0.0223,1.2500,-0.2500,0.3758,2.9867,0
81.50,0.8755,-0.2581,0.0223,1.2500,-0.2500,0.3745,2.9880,0
81.54,0.8768,-0.2580,0.0223,1.2500,-0.2500,0.3733,2.9893,0
81.57,0.8781,-0.2580,0.0223,1.2500,-0.2500,0.3720,2.9906,0
81.60,0.8793,-0.2580,0.0198,1.2500,-0.2500,0.3707,2.9918,0
81.63,0.8806,-0.2580,0.0198,1.2500,-0.2500,0.3695,2.9931,0
81.66,0.8819,-0.2579,0.0198,1.2500,-0.2500,0.3682,2.9944,0
81.70,0.8832,-0.2579,0.0198,1.2500,-0.2500,0.3669,2.9957,0
81.73,0.8845,-0.2579,0.0198,1.2500,-0.2500,0.3656,2.9969,0
81.76,0.8857,-0.2579,0.0223,1.2500,-0.2500,0.3644,2.9982,0
81.79,0.8870,-0.2578,0.0223,1.2500,-0.2500,0.3631,2.9994,0
81.82,0.8883,-0.2578,0.0223,1.2500,-0.2500,0.3618,3.0007,0
81.86,0.8896,-0.2578,0.0223,1.2500,-0.2500,0.3605,3.0020,0
81.89,0.8909,-0.2577,0.0223,1.2500,-0.2500,0.3592,3.0033,0
81.92,0.8921,-0.2577,0.0223,1.2500,-0.2500,0.3579,3.0046,0
81.95,0.8934,-0.2577,0.0223,1.2500,-0.2500,0.3566,3.0059,0
81.98,0.8947,-0.2577,0.0223,1.2500,-0.2500,0.3554,3.0072,0
82.02,0.8960,-0.2576,0.0223,1.2500,-0.2500,0.3541,3.0085,0
82.05,0.8973,-0.2576,0.0223,1.2500,-0.2500,0.3528,3.0097,0
82.08,0.8986,-0.2576,0.0223,1.2500,-0.2500,0.3515,3.0110,0
82.11,0.8999,-0.2575,0.0223,1.2500,-0.2500,0.3502,3.0123,0
82.14,0.9011,-0.2575,0.0198,1.2500,-0.2500,0.3490,3.0135,0
82.18,0.9024,-0.2575,0.0198,1.2500,-0.2500,0.3477,3.0148,0
82.21,0.9037,-0.2575,0.0198,1.2500,-0.2500,0.3464,3.0161,0
82.24,0.9050,-0.2574,0.0198,1.2500,-0.2500,0.3451,3.0174,0
82.27,0.9062,-0.2574,0.0198,1.2500,-0.2500,0.3438,3.0187,0
82.30,0.9075,-0.2574,0.0223,1.2500,-0.2500,0.3426,3.0199,0
82.34,0.9088,-0.2574,0.0223,1.2500,-0.2500,0.3413,3.0212,0
82.37,0.9100,-0.2573,0.0223,1.2500,-0.2500,0.3400,3.0225,0
82.40,0.9113,-0.2573,0.0223,1.2500,-0.2500,0.3388,3.0238,0
82.43,0.9126,-0.2573,0.0223,1.2500,-0.2500,0.3375,3.0251,0
82.46,0.9139,-0.2572,0.0223,1.2500,-0.2500,0.3362,3.0264,0
82.50,0.9152,-0.2572,0.0223,1.2500,-0.2500,0.3349,3.0276,0
82.53,0.9165,-0.2572,0.0223,1.2500,-0.2500,0.3336,3.0289,0
82.56,0.9178,-0.2572,0.0223,1.2500,-0.2500,0.3323,3.0302,0
82.59,0.9190,-0.2571,0.0223,1.2500,-0.2500,0.3310,3.0315,0
82.62,0.9203,-0.2571,0.0223,1.2500,-0.2500,0.3297,3.0328,0
82.66,0.9216,-0.2571,0.0198,1.2500,-0.2500,0.3285,3.0340,0
82.69,0.9228,-0.2571,0.0198,1.2500,-0.2500,0.3272,3.0353,0
82.72,0.9241,-0.2570,0.0198,1.2500,-0.2500,0.3259,3.0366,0
82.75,0.9254,-0.2570,0.0198,1.2500,-0.2500,0.3247,3.0379,0
82.78,0.9267,-0.2570,0.0198,1.2500,-0.2500,0.3234,3.0392,0
82.82,0.9279,-0.2570,0.0223,1.2500,-0.2500,0.3221,3.0404,0
82.85,0.9292,-0.2569,0.0223,1.2500,-0.2500,0.3209,3.0417,0
82.88,0.9305,-0.2569,0.0223,1.2500,-0.2500,0.3196,3.0430,0
82.91,0.9318,-0.2569,0.0223,1.2500,-0.2500,0.3183,3.0443,0
82.94,0.9331,-0.2568,0.0223,1.2500,-0.2500,0.3170,3.0455,0
82.98,0.9344,-0.2568,0.0223,1.2500,-0.2500,0.3157,3.0468,0
83.01,0.9357,-0.2568,0.0223,1.2500,-0.2500,0.3144,3.0481,0
83.04,0.9369,-0.2568,0.0223,1.2500,-0.2500,0.3131,3.0494,0
83.07,0.9382,-0.2567,0.0223,1.2500,-0.2500,0.3118,3.0507,0
83.10,0.9395,-0.2567,0.0223,1.2500,-0.2500,0.3106,3.0520,0
83.14,0.9408,-0.2567,0.0223,1.2500,-0.2500,0.3093,3.0533,0
83.17,0.9421,-0.2566,0.0223,1.2500,-0.2500,0.3080,3.0545,0
83.20,0.9433,-0.2566,0.0198,1.2500,-0.2500,0.3068,3.0558,0
83.23,0.9446,-0.2566,0.0198,1.2500,-0.2500,0.3055,3.0571,0
83.26,0.9459,-0.2566,0.0198,1.2500,-0.2500,0.3042,3.0583,0
83.30,0.9472,-0.2565,0.0198,1.2500,-0.2500,0.3029,3.0596,0
83.33,0.9484,-0.2565,0.0223,1.2500,-0.2500,0.3017,3.0609,0
83.36,0.9497,-0.2565,0.0223,1.2500,-0.2500,0.3004,3.0621,0
83.39,0.9510,-0.2565,0.0223,1.2500,-0.2500,0.2991,3.0634,0
83.42,0.9523,-0.2564,0.0223,1.2500,-0.2500,0.2978,3.0647,0
83.46,0.9535,-0.2564,0.0223,1.2500,-0.2500,0.2965,3.0660,0
83.49,0.9548,-0.2564,0.0223,1.2500,-0.2500,0.2952,3.0673,0
83.52,0.9561,-0.2563,0.0223,1.2500,-0.2500,0.2940,3.0686,0
83.55,0.9574,-0.2563,0.0223,1.2500,-0.2500,0.2927,3.0699,0
83.58,0.9587,-0.2563,0.0223,1.2500,-0.2500,0.2914,3.0712,0
83.62,0.9600,-0.2563,0.0223,1.2500,-0.2500,0.2901,3.0724,0
83.65,0.9613,-0.2562,0.0223,1.2500,-0.2500,0.2888,3.0737,0
